Shipment_ID,Tracking_Code,Carrier_Name,Origin_Facility,Destination_Facility,Cargo_Type,Cargo_Value_USD,Route_Distance_KM,Route_Type,Ambient_Avg_Temp_C,Ambient_Peak_Temp_C,Reefer_Set_Point_C,Reefer_Internal_Temp_C,Reefer_Max_Internal_Temp_C,Compressor_Age_Years,Compressor_Run_Hours,Compressor_Vibration_RMS,Door_Open_Events,Door_Open_Total_Mins,Insulation_Seal_Score,Thermal_Excursion_Minutes,Mean_Kinetic_Temp_C,Quality_Degradation_Score,Spoilage_Flag,Predicted_Spoilage_Risk,Risk_Category,Prescriptive_Action
SHP-1687,AB-REEFER-8687,PolarTrans Logistics,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,31948.27,486,Mid Haul,27.95,32.52,3.5,5.51,9.72,5.2,11.92,0.486,2,19,87.1,36,7.11,10.89,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1688,AB-REEFER-8688,ColdFleet Express,Haryana Bottling Facility,Kolkata Eastern Terminal,Frozen Foods & Confectionery,17941.5,850,Long Haul,26.92,30.04,-20.0,-17.79,-14.39,4.1,17.5,0.679,3,24,75.3,0,-16.5,11.67,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1689,AB-REEFER-8689,ThermoHaul Freight,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Fresh Dairy & Perishables,15691.95,270,Short Haul,32.57,37.64,2.5,3.63,8.7,2.2,4.98,0.713,5,66,89.1,91,5.56,43.08,0,0.0371,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1690,AB-REEFER-8690,PolarTrans Logistics,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,27004.05,437,Mid Haul,28.77,32.23,3.5,3.72,6.76,6.6,12.57,0.582,2,21,82.1,5,4.88,8.16,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1691,AB-REEFER-8691,ColdFleet Express,Haryana Bottling Facility,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,34572.85,177,Short Haul,41.75,47.15,3.5,5.11,9.12,7.3,3.1,0.432,1,8,73.4,84,6.63,33.19,0,0.0212,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1692,AB-REEFER-8692,ArcticLogistics Global,Punjab Regional Cold Hub,Hyderabad Metro Depot,Frozen Foods & Confectionery,37809.26,455,Mid Haul,33.69,39.4,-20.0,-19.01,-15.54,6.9,8.31,0.295,3,30,93.6,0,-17.69,6.86,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1693,AB-REEFER-8693,ColdFleet Express,Gujarat BioPharma Park,Hyderabad Metro Depot,Fresh Dairy & Perishables,19678.0,375,Mid Haul,35.04,37.92,2.5,3.53,7.32,1.4,6.68,0.392,2,9,74.1,103,4.97,47.15,0,0.0739,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1694,AB-REEFER-8694,PolarTrans Logistics,Haryana Bottling Facility,Hyderabad Metro Depot,Pharma Biologics & Vaccines,218591.87,698,Long Haul,36.58,39.67,4.0,5.62,8.24,3.3,15.22,0.769,5,24,83.1,43,6.62,13.92,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1695,AB-REEFER-8695,ColdFleet Express,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,183843.98,512,Mid Haul,28.05,35.2,4.0,5.31,8.42,3.1,11.47,0.213,1,5,71.4,52,6.49,10.94,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1696,AB-REEFER-8696,ThermoHaul Freight,Haryana Bottling Facility,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,32225.12,1007,Cross-Country,36.57,41.82,3.5,4.08,6.74,2.7,22.23,0.299,1,4,92.0,0,5.09,5.19,0,0.0016,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1697,AB-REEFER-8697,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Fresh Dairy & Perishables,30138.4,383,Mid Haul,32.89,37.34,2.5,3.07,6.28,5.8,5.64,0.771,3,22,89.2,32,4.29,6.9,0,0.0039,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1698,AB-REEFER-8698,ThermoHaul Freight,Punjab Regional Cold Hub,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,22696.8,996,Long Haul,30.02,33.13,3.5,3.65,7.15,0.8,25.66,0.388,1,10,86.6,0,4.98,9.65,0,0.0012,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1699,AB-REEFER-8699,ColdFleet Express,Maharashtra Distribution Center,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,45419.49,467,Mid Haul,39.29,45.78,3.5,5.02,8.93,2.2,8.58,0.939,5,38,75.4,23,6.51,14.99,0,0.0022,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1700,AB-REEFER-8700,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,49964.1,571,Mid Haul,40.45,43.99,3.5,3.72,7.06,2.6,11.49,0.879,1,9,96.5,5,4.99,13.45,0,0.0018,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1701,AB-REEFER-8701,PolarTrans Logistics,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,50470.86,679,Long Haul,27.62,33.73,3.5,4.94,7.86,7.1,11.72,0.477,2,25,83.7,0,6.05,5.96,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1702,AB-REEFER-8702,ArcticLogistics Global,Maharashtra Distribution Center,Hyderabad Metro Depot,Fresh Dairy & Perishables,28599.48,582,Mid Haul,39.44,46.84,2.5,3.51,7.55,1.1,14.28,0.596,1,6,74.1,41,5.05,10.45,0,0.0026,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1703,AB-REEFER-8703,ArcticLogistics Global,Gujarat BioPharma Park,Goa Coastal Transit Hub,Frozen Foods & Confectionery,33459.4,850,Long Haul,29.41,33.61,-20.0,-18.01,-13.79,4.6,16.01,0.544,3,25,78.4,52,-16.41,9.55,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1704,AB-REEFER-8704,ColdFleet Express,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,197993.15,1194,Cross-Country,38.34,45.15,4.0,5.2,7.03,7.6,22.33,0.612,1,7,76.9,0,5.9,7.63,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1705,AB-REEFER-8705,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,50638.36,599,Mid Haul,28.37,35.12,3.5,6.01,10.6,2.5,8.88,0.755,3,18,64.3,84,7.75,37.51,0,0.0506,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1706,AB-REEFER-8706,ColdFleet Express,Maharashtra Distribution Center,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,126783.71,751,Long Haul,27.91,35.14,4.0,4.49,8.03,4.0,19.77,0.26,3,14,89.0,25,5.84,3.98,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1707,AB-REEFER-8707,ArcticLogistics Global,Maharashtra Distribution Center,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,28673.29,467,Mid Haul,28.54,36.04,3.5,5.8,14.4,2.9,10.91,0.674,8,91,75.6,141,9.07,48.78,0,0.2137,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1708,AB-REEFER-8708,PolarTrans Logistics,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,16393.4,544,Mid Haul,30.59,36.9,2.5,4.18,10.6,4.3,10.33,0.357,8,67,97.0,172,6.62,94.68,1,0.9539,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1709,AB-REEFER-8709,ThermoHaul Freight,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Pharma Biologics & Vaccines,119873.87,779,Long Haul,36.36,40.77,4.0,4.54,10.78,3.2,14.74,0.68,5,52,97.7,68,6.91,50.0,0,0.0146,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1710,AB-REEFER-8710,PolarTrans Logistics,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,18232.66,1078,Cross-Country,26.44,32.22,2.5,3.51,9.56,5.3,22.73,0.63,12,66,95.7,126,5.81,43.35,0,0.0854,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1711,AB-REEFER-8711,ArcticLogistics Global,AB InBev Brewery - Bengaluru Hub,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,19306.33,490,Mid Haul,36.5,42.93,2.5,4.63,6.96,6.1,8.8,0.844,1,9,82.4,27,5.52,15.2,0,0.0037,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1712,AB-REEFER-8712,ArcticLogistics Global,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,33160.37,788,Long Haul,39.89,46.06,3.5,5.5,11.52,0.7,12.64,0.505,8,68,85.1,89,7.79,32.81,0,0.0154,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1713,AB-REEFER-8713,PolarTrans Logistics,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Fresh Dairy & Perishables,33585.96,460,Mid Haul,28.87,35.94,2.5,4.04,7.54,3.1,7.98,0.747,2,9,67.8,101,5.37,50.53,1,0.7992,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1714,AB-REEFER-8714,PolarTrans Logistics,Gujarat BioPharma Park,Kolkata Eastern Terminal,Frozen Foods & Confectionery,33386.36,597,Mid Haul,38.07,42.74,-20.0,-18.2,-15.75,3.4,9.59,0.187,1,7,79.4,0,-17.27,5.21,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1715,AB-REEFER-8715,ColdFleet Express,Gujarat BioPharma Park,Hyderabad Metro Depot,Fresh Dairy & Perishables,25718.44,495,Mid Haul,37.62,40.32,2.5,4.43,6.8,4.7,7.93,0.566,1,11,88.4,91,5.33,44.74,0,0.0294,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1716,AB-REEFER-8716,PolarTrans Logistics,Haryana Bottling Facility,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,25256.66,390,Mid Haul,28.46,32.05,3.5,4.75,11.12,1.0,6.02,0.316,5,57,85.6,82,7.17,26.72,0,0.0185,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1717,AB-REEFER-8717,PolarTrans Logistics,Punjab Regional Cold Hub,Hyderabad Metro Depot,Pharma Biologics & Vaccines,180519.25,404,Mid Haul,41.19,46.6,4.0,5.77,9.27,1.3,5.95,0.752,2,16,94.6,55,7.1,7.34,0,0.0028,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1718,AB-REEFER-8718,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Fresh Dairy & Perishables,33680.71,852,Long Haul,26.55,29.26,2.5,2.8,6.01,3.9,14.97,0.95,1,5,69.2,11,4.02,9.23,0,0.0037,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1719,AB-REEFER-8719,ColdFleet Express,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,33843.62,564,Mid Haul,26.83,33.27,2.5,4.62,8.81,4.0,9.96,0.576,3,19,65.1,112,6.21,52.88,1,0.4613,Moderate Risk (Monitor),WARNING: Schedule Reefer Compressor Inspection & Door Seal Re-calibration at Hub
SHP-1720,AB-REEFER-8720,PolarTrans Logistics,Gujarat BioPharma Park,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,22568.47,442,Mid Haul,32.69,36.74,3.5,5.03,8.03,3.0,9.46,0.655,3,26,96.7,26,6.17,4.89,0,0.0019,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1721,AB-REEFER-8721,PolarTrans Logistics,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,121881.86,1150,Cross-Country,30.19,36.75,4.0,5.86,10.03,4.6,24.88,0.643,3,25,97.9,76,7.44,43.06,0,0.0064,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1722,AB-REEFER-8722,ThermoHaul Freight,Haryana Bottling Facility,Mumbai Urban Distribution Center,Frozen Foods & Confectionery,16360.04,771,Long Haul,33.48,39.69,-20.0,-19.31,-17.04,4.5,13.26,0.937,1,8,72.8,0,-18.45,14.47,0,0.0024,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1723,AB-REEFER-8723,ArcticLogistics Global,Punjab Regional Cold Hub,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,22747.49,1215,Cross-Country,30.18,35.43,3.5,5.52,12.08,5.5,29.7,0.307,12,94,62.0,113,8.01,58.37,1,0.9671,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1724,AB-REEFER-8724,ArcticLogistics Global,Haryana Bottling Facility,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,34807.74,979,Long Haul,35.54,41.99,3.5,6.15,9.99,0.8,14.56,0.456,8,33,79.5,48,7.61,32.22,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1725,AB-REEFER-8725,PolarTrans Logistics,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Pharma Biologics & Vaccines,238449.4,389,Mid Haul,39.28,46.75,4.0,4.68,8.5,3.9,7.72,0.313,1,10,79.7,10,6.13,10.33,0,0.0015,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1726,AB-REEFER-8726,ThermoHaul Freight,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,17526.96,293,Short Haul,37.55,41.45,2.5,5.3,8.8,4.6,4.04,0.805,1,5,64.4,78,6.63,44.77,0,0.3944,Moderate Risk (Monitor),WARNING: Schedule Reefer Compressor Inspection & Door Seal Re-calibration at Hub
SHP-1727,AB-REEFER-8727,ColdFleet Express,Haryana Bottling Facility,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,48741.19,1087,Cross-Country,40.16,43.25,3.5,5.12,8.74,1.6,21.55,0.452,2,22,87.3,26,6.5,12.85,0,0.0013,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1728,AB-REEFER-8728,PolarTrans Logistics,Haryana Bottling Facility,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,22007.36,452,Mid Haul,38.85,45.46,3.5,6.21,9.47,6.1,11.2,0.812,1,9,76.4,66,7.45,35.54,0,0.028,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1729,AB-REEFER-8729,ArcticLogistics Global,Punjab Regional Cold Hub,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,93361.7,734,Long Haul,36.16,41.99,4.0,5.62,12.47,2.4,14.0,0.381,12,99,79.1,83,8.22,100.0,1,0.9026,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-1730,AB-REEFER-8730,ThermoHaul Freight,Maharashtra Distribution Center,Hyderabad Metro Depot,Fresh Dairy & Perishables,15739.12,858,Long Haul,29.94,34.59,2.5,4.03,12.3,3.2,15.24,0.483,8,98,93.9,153,7.17,100.0,1,0.9867,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1731,AB-REEFER-8731,ColdFleet Express,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Fresh Dairy & Perishables,28732.87,929,Long Haul,39.12,42.57,2.5,4.31,5.9,2.7,20.05,0.283,1,6,76.3,38,4.91,10.34,0,0.0026,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1732,AB-REEFER-8732,ColdFleet Express,AB InBev Brewery - Bengaluru Hub,Delhi NCR Mega Fulfillment,Pasteurized Keg Beer / Premium Lager,44592.88,398,Mid Haul,35.43,39.1,3.5,5.55,11.99,6.5,8.55,0.69,8,86,66.1,86,8.0,40.66,0,0.0542,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1733,AB-REEFER-8733,ArcticLogistics Global,Gujarat BioPharma Park,Hyderabad Metro Depot,Frozen Foods & Confectionery,35915.82,840,Long Haul,39.05,41.71,-20.0,-17.6,-12.99,0.6,15.24,0.8,8,46,81.7,45,-15.85,18.37,0,0.0026,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1734,AB-REEFER-8734,ThermoHaul Freight,Maharashtra Distribution Center,Hyderabad Metro Depot,Pharma Biologics & Vaccines,222960.85,711,Long Haul,36.46,42.49,4.0,5.65,9.49,6.2,10.95,0.857,2,8,62.8,66,7.11,51.36,1,0.7659,Critical Risk (Immediate Action),CRITICAL: Quash for Biologics Potency & Cold-Chain Excursion Audit; Do Not Release to Cold-Room
SHP-1735,AB-REEFER-8735,PolarTrans Logistics,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,49353.44,702,Long Haul,35.62,39.3,3.5,5.27,8.31,3.1,13.57,0.916,2,18,81.6,21,6.43,17.52,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1736,AB-REEFER-8736,ArcticLogistics Global,Maharashtra Distribution Center,Kolkata Eastern Terminal,Fresh Dairy & Perishables,18781.87,407,Mid Haul,33.79,39.33,2.5,4.2,9.84,7.9,9.06,0.92,8,65,67.6,79,6.34,55.24,1,0.9336,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1737,AB-REEFER-8737,ColdFleet Express,Maharashtra Distribution Center,Mumbai Urban Distribution Center,Frozen Foods & Confectionery,38196.94,722,Long Haul,27.07,31.52,-20.0,-18.92,-14.84,5.9,16.98,0.521,2,27,70.0,0,-17.37,8.04,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1738,AB-REEFER-8738,ArcticLogistics Global,Gujarat BioPharma Park,Kolkata Eastern Terminal,Fresh Dairy & Perishables,18936.94,516,Mid Haul,26.57,30.47,2.5,5.25,12.43,3.3,14.49,0.833,8,95,71.3,127,7.98,98.75,1,0.9958,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1739,AB-REEFER-8739,PolarTrans Logistics,Gujarat BioPharma Park,Delhi NCR Mega Fulfillment,Pharma Biologics & Vaccines,228964.7,1157,Cross-Country,37.82,44.11,4.0,5.74,8.65,6.5,33.24,0.819,3,30,72.2,87,6.85,47.47,0,0.0427,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1740,AB-REEFER-8740,ArcticLogistics Global,Maharashtra Distribution Center,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,23692.43,643,Mid Haul,29.85,36.22,3.5,5.21,12.57,1.5,16.47,0.814,8,91,90.9,96,8.01,46.95,0,0.0783,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1741,AB-REEFER-8741,ArcticLogistics Global,AB InBev Brewery - Bengaluru Hub,Kolkata Eastern Terminal,Fresh Dairy & Perishables,32352.82,263,Short Haul,41.71,47.05,2.5,4.5,10.41,7.6,4.97,0.565,5,51,92.0,260,6.75,100.0,1,0.9638,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1742,AB-REEFER-8742,PolarTrans Logistics,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,235784.83,520,Mid Haul,29.73,34.62,4.0,4.86,10.5,5.0,11.39,0.689,3,37,91.1,89,7.0,41.74,0,0.008,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1743,AB-REEFER-8743,ColdFleet Express,Gujarat BioPharma Park,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,22837.87,712,Long Haul,39.47,45.46,2.5,4.08,5.93,5.8,13.63,0.573,2,8,64.7,19,4.78,16.88,0,0.0032,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1744,AB-REEFER-8744,PolarTrans Logistics,Maharashtra Distribution Center,Kolkata Eastern Terminal,Fresh Dairy & Perishables,18720.75,776,Long Haul,30.27,36.84,2.5,4.35,9.5,8.3,13.75,0.521,3,27,82.0,84,6.31,48.84,0,0.0229,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1745,AB-REEFER-8745,ColdFleet Express,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,34921.33,746,Long Haul,28.02,34.41,3.5,4.28,9.63,3.1,17.7,0.195,5,65,74.0,64,6.31,30.79,0,0.0088,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1746,AB-REEFER-8746,ThermoHaul Freight,Haryana Bottling Facility,Kolkata Eastern Terminal,Pharma Biologics & Vaccines,151111.76,421,Mid Haul,26.98,32.99,4.0,5.26,8.54,2.7,8.64,0.853,1,11,81.2,43,6.51,4.85,0,0.0021,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1747,AB-REEFER-8747,ThermoHaul Freight,AB InBev Brewery - Bengaluru Hub,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,51777.07,827,Long Haul,33.26,36.46,3.5,4.8,13.97,6.3,16.45,0.412,8,101,80.9,129,8.28,51.61,1,0.971,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
SHP-1748,AB-REEFER-8748,ArcticLogistics Global,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Fresh Dairy & Perishables,22886.39,968,Long Haul,26.54,32.39,2.5,4.48,9.19,3.5,19.39,0.56,5,58,86.5,135,6.27,46.94,0,0.1102,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1749,AB-REEFER-8749,PolarTrans Logistics,Maharashtra Distribution Center,Goa Coastal Transit Hub,Pasteurized Keg Beer / Premium Lager,34171.19,528,Mid Haul,27.91,34.15,3.5,5.01,9.22,5.3,9.63,0.637,2,8,90.8,22,6.61,3.82,0,0.0017,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1750,AB-REEFER-8750,ThermoHaul Freight,Haryana Bottling Facility,Mumbai Urban Distribution Center,Pasteurized Keg Beer / Premium Lager,49625.86,569,Mid Haul,27.29,33.68,3.5,4.94,9.2,3.7,9.9,0.21,1,9,97.0,70,6.56,22.42,0,0.0061,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1751,AB-REEFER-8751,PolarTrans Logistics,Gujarat BioPharma Park,Hyderabad Metro Depot,Pasteurized Keg Beer / Premium Lager,46657.07,479,Mid Haul,41.79,46.61,3.5,4.97,7.42,3.1,7.93,0.742,1,10,77.3,0,5.9,20.21,0,0.0022,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1752,AB-REEFER-8752,ThermoHaul Freight,Haryana Bottling Facility,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,25501.05,196,Short Haul,40.72,46.54,3.5,4.62,9.1,3.0,3.4,0.289,2,21,94.7,26,6.32,0.73,0,0.0014,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1753,AB-REEFER-8753,ColdFleet Express,Gujarat BioPharma Park,Kolkata Eastern Terminal,Frozen Foods & Confectionery,19743.61,447,Mid Haul,37.59,40.3,-20.0,-18.65,-10.25,4.4,7.96,0.325,12,122,80.0,78,-15.46,53.0,1,0.8935,Critical Risk (Immediate Action),CRITICAL: High Quality Degradation Detected; Expedite Destination QA Inspection
SHP-1754,AB-REEFER-8754,ArcticLogistics Global,Haryana Bottling Facility,Goa Coastal Transit Hub,Pharma Biologics & Vaccines,270907.97,557,Mid Haul,32.99,38.25,4.0,5.81,11.08,6.5,10.28,0.843,8,56,85.1,95,7.81,46.51,0,0.0994,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1755,AB-REEFER-8755,ColdFleet Express,Punjab Regional Cold Hub,Mumbai Urban Distribution Center,Fresh Dairy & Perishables,24957.6,485,Mid Haul,28.3,32.82,2.5,3.62,6.76,0.8,9.08,0.479,2,24,93.2,119,4.81,49.38,0,0.0065,Low Risk (Safe),OPTIMAL: Thermal Profile Compliant; Clear for Immediate Inbound Put-away
SHP-1756,AB-REEFER-8756,ThermoHaul Freight,Punjab Regional Cold Hub,Kolkata Eastern Terminal,Pasteurized Keg Beer / Premium Lager,24127.97,1173,Cross-Country,35.76,38.77,3.5,5.57,11.43,2.8,27.16,0.863,5,65,85.5,137,7.8,52.67,1,0.8907,Critical Risk (Immediate Action),CRITICAL: Inspect for Flavour Skunking & Colloidal Haze at Inbound Gate; Reroute to Priority Cross-Dock
